EVAL_ID,BUILDINGTYPE,CLIENTCITY,ClientPcode,EntrydateD,COMMONHEATEDFLOORAREA,COMMONSPACEELECCONS,DECADEBUILT,EGHFCONELEC,EGHFCONNGAS,EGHFCONOIL,EGHFCONPROP,EGHFCONTOTAL,EGHFCONWOOD,EGHFURNACEAEC,EGHHEATFCONSE,EGHHEATFCONSG,EGHHEATFCONSO,EGHHEATFCONSP,EGHHEATFCONSW,EGHRATING,EGHSPACEENERGY,ELECAUTOCHRGSTATION,ERSELECGHG,ERSGHG,ERSLIGHTAPPLIANCEENERGY,ERSNGASGHG,ERSOILGHG,ERSOTHERELECENERGY,ERSPROPGHG,ERSRATING,ERSSPACECOOLENERGY,ERSVENTILATIONENERGY,ERSWATERHEATINGENERGY,ERSWOODGHG,FLOORAREA,FURNACEFUEL,HEATEDFLOORAREA,INDFURNACEFUEL,INDFURNACETYPE,NUMDWELLINGUNITS,PDHWFUEL,TOTALOCCUPANTS,TYPEOFHOUSE,YEARBUILT,EGHFCONELEC_POST,EGHFCONNGAS_POST,EGHFCONOIL_POST,EGHFCONPROP_POST,EGHFCONTOTAL_POST,EGHFCONWOOD_POST,EGHFURNACEAEC_POST,EGHHEATFCONSE_POST,EGHHEATFCONSG_POST,EGHHEATFCONSO_POST,EGHHEATFCONSP_POST,EGHHEATFCONSW_POST,EGHRATING_POST,EGHSPACEENERGY_POST,ELECAUTOCHRGSTATION_POST,EntrydateE,ERSELECGHG_POST,ERSGHG_POST,ERSLIGHTAPPLIANCEENERGY_POST,ERSNGASGHG_POST,ERSOILGHG_POST,ERSOTHERELECENERGY_POST,ERSPROPGHG_POST,ERSRATING_POST,ERSSPACECOOLENERGY_POST,ERSVENTILATIONENERGY_POST,ERSWATERHEATINGENERGY_POST,ERSWOODGHG_POST,FLOORAREA_POST,FURNACEFUEL_POST,HEATEDFLOORAREA_POST,INDFURNACEFUEL_POST,INDFURNACETYPE_POST,PDHWFUEL_POST,PROGRAMNAME
1961453,House,PORT MOODY,V3H,2021,0,0,1980,7370.6,2744.9,0,0,128806.7,0,72074.3,742,78535,0,0,0,0,79277.1,F,0.1,5.4,11694.2,5.3,0,13928.4,0,129,0,169,23738.3,0,215.2,Natural Gas,199.3,,,1,Natural gas,3,Single Detached,1986,10741,541,0,0,58824.2,0,12255,12255,7002,0,0,0,0,19256.8,F,2022,0.1,1.1,11694.2,1,0,13928.4,0,59,620.9,169,13154.9,0,215.2,Natural Gas,199.3,,,Natural gas,HOT2000 11.11
1962887,House,Vancouver,V6S,2020,0,0,1980,7573.1,3406.6,0,0,154190.8,0,99520.2,1472,105980,0,0,0,0,107452.1,F,0.1,6.7,11694.2,6.6,0,13928.4,0,154,0,169,20947.4,0,244.7,Natural Gas,219.2,,,1,Natural gas,3,Single Detached,1984,7253.7,3135.8,0,0,142949.2,0,93946.3,265,100406,0,0,0,0,100671.3,F,2021,0.1,6.2,11694.2,6.1,0,13928.4,0,143,0,225.9,16429.5,0,244.7,Natural Gas,219.2,,,Natural Gas,HOT2000 11.11
1894330,House,Surrey,V3Z,2021,0,0,2000,7178.7,1785.1,0,0,92353.6,0,36281.1,52,42741,0,0,0,0,42793,F,0.1,3.6,11694.2,3.5,0,13928.4,0,92,0,169,23769.1,0,217.3,Natural Gas,171.3,,,1,Natural gas,3,"Row house, end unit",2000,10895.8,852.3,0,0,70980.5,0,9247.3,9247,7982,0,0,0,0,17229.8,F,2021,0.1,1.8,11694.2,1.7,0,13928.4,0,71,4185.8,169,23773.3,0,217.2,Natural Gas,171.3,,,Natural gas,HOT2000 11.11
1894417,House,Richmond,V6Y,2021,0,0,1970,34584.7,0,0,0,124504.8,0,81521.5,83103,0,0,0,0,0,83103,F,0.4,0.4,11694.2,0,0,13928.4,0,125,0,30,15749.3,0,340.3,Electricity,319.7,,,1,Electricity,3,Single Detached,1976,17433.3,0,0,0,62759.7,0,20413.3,20413,0,0,0,0,0,20413.3,F,2021,0.2,0.2,11694.2,0,0,13928.4,0,63,944.5,30,15749.4,0,340.3,Electricity,319.7,,,Electricity,HOT2000 11.11
1957613,House,Surrey,V3Z,2021,0,0,2000,7181.4,1784.6,0,0,92343.9,0,34455.4,61,47376,0,0,0,0,47437.4,F,0.1,3.6,11694.2,3.5,0,13928.4,0,92,0,169,19115.1,0,249.7,Natural Gas,171.3,,,1,Natural gas,3,"Row house, end unit",2000,11195.7,901.3,0,0,73885.7,0,9770,9770,14466,0,0,0,0,24236.2,F,2021,0.1,1.8,11694.2,1.7,0,13928.4,0,74,4742.9,169,19115.1,0,249.7,Natural Gas,171.3,,,Natural gas,HOT2000 11.11
1918800,House,Surrey,V3Z,2021,0,0,2000,7265.9,1605.2,0,0,85966.8,0,23115,365,36036,0,0,0,0,36401.1,F,0.1,3.2,11694.2,3.1,0,13928.4,0,86,0,169,23774.1,0,203.5,Natural Gas,192.4,,,1,Natural gas,3,"Row house, middle unit",2000,9878.7,994.2,0,0,72605,0,5918.4,5918,13268,0,0,0,0,19186.1,F,2022,0.1,2,11694.2,1.9,0,13928.4,0,73,3853.2,169,23774.1,0,203.5,Natural Gas,192.4,,,Natural gas,HOT2000 11.11
1881228,House,Port Coquitlam,V3B,2021,0,0,1980,32861.5,3022.2,0,0,230905.8,0,81447.9,92510,87908,0,0,0,0,180418,F,0.4,6.3,11694.2,5.9,0,13928.4,0,231,0,169,24696.6,0,318.1,Natural Gas,294.8,,,1,Natural gas,3,Single Detached,1986,17250,886.8,0,0,95140,0,34264.4,34264,8340,0,0,0,0,42604.7,F,2022,0.2,1.9,11694.2,1.7,0,13928.4,0,95,2044,169,24699.8,0,318.1,Natural Gas,294.8,,,Natural gas,HOT2000 11.11
1927176,House,Vancouver,V5R,2021,0,0,1960,11771.2,1952.5,0,0,115124.6,0,66288.3,735,72749,0,0,0,0,73483.6,F,0.1,3.9,11694.2,3.8,0,13928.4,0,115,0,169,15849.6,0,212.5,Natural Gas,218.5,,,1,Electricity,3,Single Detached,1967,14698.7,173.4,0,0,59375.8,0,8966,8966,6460,0,0,0,0,15426.4,F,2022,0.2,0.5,11694.2,0.3,0,13928.4,0,59,2307.6,169,15850.2,0,212.5,Electricity,218.5,,,Electricity,HOT2000 11.11
1968892,House,Surrey,V4N,2021,0,0,1980,7493.9,2383.3,0,0,115778.6,0,65121.5,1186,65121,0,0,0,0,66307.9,F,0.1,4.7,11694.2,4.6,0,13928.4,0,116,0,169,23679.3,0,232.6,Natural Gas,224.8,,,1,Natural gas,3,Single Detached,1989,7361.7,1682.6,0,0,89192.8,0,39001.6,711,39001,0,0,0,0,39712.1,F,2022,0.1,3.4,11694.2,3.3,0,13928.4,0,89,0,169,23689.2,0,232.6,Natural Gas,224.8,,,Natural gas,HOT2000 11.11
1892094,House,North Vancouver,V7J,2021,0,0,1960,7196.3,2200.7,0,0,107903.1,0,63008.2,194,69468,0,0,0,0,69662.7,F,0.1,4.4,11694.2,4.3,0,13928.4,0,108,0,89.9,12528.1,0,237.6,Natural Gas,204.8,,,1,Natural Gas,3,Single Detached,1962,13159.8,513.7,0,0,66514,0,14926.4,14926,6460,0,0,0,0,21386.7,F,2022,0.2,1.2,11694.2,1,0,13928.4,0,67,6736.4,89.9,12678.5,0,237.6,Electricity,204.8,,,Natural gas,HOT2000 11.11
1946880,House,Vancouver,V5V,2021,0,0,1910,11800.2,1906.2,0,0,113502,0,71021.4,827,71021,0,0,0,0,71848.3,F,0.1,3.8,11694.2,3.7,0,13928.4,0,114,0,169,15862.2,0,212.4,Natural Gas,222,,,1,Electricity,3,Single Detached,1912,15225.4,0,0,0,54811.5,0,10717.3,10717,0,0,0,0,0,10717.3,F,2022,0.2,0.2,11694.2,0,0,13928.4,0,55,2439,169,15863.6,0,212.4,Electricity,222,,,Electricity,HOT2000 11.11
1965715,House,SURREY,V4A,2021,0,0,1970,7537.3,3303,0,0,150199.7,0,92689.9,1343,99150,0,0,0,0,100492.9,F,0.1,6.5,11694.2,6.4,0,13928.4,0,150,0,169,23915.5,0,187.4,Natural Gas,184.4,,,1,Natural gas,3,Single Detached,1977,7428.4,2567,0,0,122387.5,0,65260.1,951,71720,0,0,0,0,72671.1,F,2021,0.1,5.1,11694.2,5,0,13928.4,0,122,0,169,23925,0,187.4,Natural Gas,184.4,,,Natural gas,HOT2000 11.11
1894277,House,Vancouver,V6K,2021,0,0,1980,19482.5,173.4,0,0,76597.1,0,28049.3,28593,6460,0,0,0,0,35053.8,F,0.2,0.5,11694.2,0.3,0,13928.4,0,77,0,169,15751.8,0,124.9,Electricity,95.5,,,1,Electricity,3,"Row house, end unit",1989,13823.8,530.2,0,0,69521.3,0,23517.9,23974,6460,0,0,0,0,30434.5,F,2021,0.2,1.2,11694.2,1,0,13928.4,0,70,0,169,13295.2,0,124.9,Electricity,95.5,,,Natural gas,HOT2000 11.11
1906017,House,PORT COQUITLAM,V3C,2021,0,0,2000,7428.2,2492.3,0,0,119603.9,0,60078.2,950,72999,0,0,0,0,73948.9,F,0.1,4.9,11694.2,4.8,0,13928.4,0,120,0,169,19863.6,0,212.2,Natural Gas,189.2,,,1,Natural gas,3,Single Detached,2004,11235.2,1179.1,0,0,84377,0,10813.7,10814,24066,0,0,0,0,34879.6,F,2021,0.1,2.4,11694.2,2.3,0,13928.4,0,84,3841.5,169,19864.4,0,212.2,Natural Gas,189.2,,,Natural gas,HOT2000 11.11
1918090,House,PORT COQUITLAM,V3C,2021,0,0,1980,7399.3,2629.8,0,0,124622.7,0,74258.1,846,74258,0,0,0,0,75104.1,F,0.1,5.2,11694.2,5.1,0,13928.4,0,125,0,169,23727.3,0,175.4,Natural Gas,166.9,,,1,Natural gas,3,Single Detached,1980,11088.6,752.6,0,0,67958.2,0,11056.3,11056,4305,0,0,0,0,15361,F,2021,0.1,1.6,11694.2,1.5,0,13928.4,0,68,3071,169,23734.7,0,175.4,Natural Gas,166.9,,,Natural gas,HOT2000 11.11
1899090,Multi-unit: whole building,Surrey,V3S,2021,0,0,1970,10303.4,4642.8,0,0,210079.2,0,142002.3,2090,142002,0,0,0,0,144091.9,F,0.1,9.1,18079.9,9,0,12614.4,0,210,3412.2,896.1,30985.2,0,127.8,Natural Gas,178.7,,,2,Natural gas,4,Detached Duplex,1974,10232.3,3756.7,0,0,176805.7,0,108984.7,1614,108984,0,0,0,0,110598.4,F,2021,0.1,7.4,18079.9,7.3,0,12614.4,0,177,3632.1,896.1,30985.2,0,127.8,Natural Gas,178.7,,,Natural gas,HOT2000 11.11
1930540,House,SURREY,V3R,2021,0,0,1980,9035.2,3367.1,0,0,157979.8,0,88554,1400,101475,0,0,0,0,102875.1,F,0.1,6.6,11694.2,6.5,0,13928.4,0,158,5334.6,169,23978.7,0,278.4,Natural Gas,235.5,,,1,Natural gas,3,Single Detached,1989,9038.9,2971.2,0,0,143242.8,0,73761.5,1166,86682,0,0,0,0,87848.6,F,2022,0.1,5.9,11694.2,5.8,0,13928.4,0,143,5582.1,169,24020.7,0,278.4,Natural Gas,235.5,,,Natural gas,HOT2000 11.11
1930425,House,Surrey,V4N,2021,0,0,1990,7179.3,1925.6,0,0,97592.8,0,34894.6,87,47815,0,0,0,0,47902.7,F,0.1,3.8,11694.2,3.7,0,13928.4,0,98,0,135.6,23932,0,112,Natural Gas,110,,,1,Natural gas,3,"Row house, end unit",1995,10214,1011.3,0,0,74449.5,0,7732.3,7732,13746,0,0,0,0,21478.8,F,2022,0.1,2.1,11694.2,2,0,13928.4,0,74,3280,135.6,23932.6,0,112,Natural Gas,110,,,Natural gas,HOT2000 11.11
1924359,House,SURREY,V3S,2021,0,0,1970,7515.6,3313.9,0,0,150529.5,0,99837,1265,99837,0,0,0,0,101101.6,F,0.1,6.5,11694.2,6.4,0,13928.4,0,151,0,169,23636.5,0,202.6,Natural Gas,195.2,,,1,Natural gas,3,Single Detached,1979,7229,2256.1,0,0,110084.1,0,60423.5,233,60423,0,0,0,0,60656.1,F,2021,0.1,4.5,11694.2,4.4,0,13928.4,0,110,0,169,23636.5,0,202.6,Natural Gas,195.2,,,Natural gas,HOT2000 11.11
1894407,House,Surrey,V3S,2021,0,0,2000,7365.3,1905.1,0,0,97495.5,0,45752.1,724,45752,0,0,0,0,46475.6,F,0.1,3.8,11694.2,3.7,0,13928.4,0,97,0,169,25228.4,0,245.4,Natural Gas,227.6,,,1,Natural gas,3,"Row house, middle unit",2001,10811.5,679.3,0,0,64231.7,0,10145.8,10146,82,0,0,0,0,10227.8,F,2022,0.1,1.4,11694.2,1.3,0,13928.4,0,64,2983.9,169,25228.4,0,245.4,Natural Gas,227.6,,,Natural gas,HOT2000 11.11
1891352,House,Vancouver,V5W,2021,0,0,1910,7213.6,1984.1,0,0,99895.6,0,59962.8,211,59963,0,0,0,0,60173.5,F,0.1,3.9,11694.2,3.8,0,13928.4,0,100,0,135.6,13964.1,0,227.8,Natural Gas,216.9,,,1,Natural gas,3,Single Detached,1911,11772.4,380.3,0,0,56550,0,14627.6,14628,205,0,0,0,0,14833.1,F,2021,0.1,0.8,11694.2,0.7,0,13928.4,0,57,1994.6,135.6,13964.1,0,227.8,Natural Gas,216.9,,,Natural gas,HOT2000 11.11
1894232,House,Port Coquitlam,V3B,2021,0,0,1970,17233.7,0,0,0,62041.1,0,20045.8,20435,0,0,0,0,0,20434.7,F,0.2,0.2,11694.2,0,0,13928.4,0,62,0,169,15814.9,0,121.1,Electricity,118.2,,,1,Electricity,3,"Row house, end unit",1977,13563.6,0,0,0,48829,0,4016.5,4017,0,0,0,0,0,4016.5,F,2022,0.2,0.2,11694.2,0,0,13928.4,0,49,3203.9,169,15817,0,121.1,Electricity,118.2,,,Electricity,HOT2000 11.11
1961429,House,Burnaby,V5B,2021,0,0,1960,7486.4,2744.1,0,0,129194.5,0,78026.2,1159,78026,0,0,0,0,79185.6,F,0.1,5.4,11694.2,5.3,0,13928.4,0,129,0,169,24217.5,0,174.5,Natural Gas,179,,,1,Natural gas,3,Single Detached,1961,7433,2385.4,0,0,115634.4,0,64652.7,967,64653,0,0,0,0,65619.8,F,2021,0.1,4.7,11694.2,4.6,0,13928.4,0,116,0,169,24223.3,0,174.5,Natural Gas,179,,,Natural gas,HOT2000 11.11
1898864,House,Richmond,V7E,2021,0,0,1980,8519.7,2806.4,0,0,135233.2,0,79179.3,1978,92100,0,0,0,0,94077.5,F,0.1,5.5,11694.2,5.4,0,13928.4,0,135,2901.7,169,12462.6,0,273.1,Natural Gas,266.7,,,1,Natural Gas,3,Single Detached,1987,8352.6,2181,0,0,111331.9,0,55879.4,1505,68800,0,0,0,0,70305.1,F,2022,0.1,4.3,11694.2,4.2,0,13928.4,0,111,2772.8,169,12462.6,0,273.1,Natural Gas,266.7,,,Natural Gas,HOT2000 11.11
1940901,House,North Vancouver,V7H,2021,0,0,1990,7621.9,3361.5,0,0,152684.1,0,87534.2,1647,100455,0,0,0,0,102102.3,F,0.1,6.6,11694.2,6.5,0,13928.4,0,153,0,169,24790.5,0,633.1,Natural Gas,588.2,,,1,Natural gas,3,Single Detached,1993,7616.7,3334.7,0,0,151666.5,0,86538.3,1629,99459,0,0,0,0,101087.6,F,2022,0.1,6.5,11694.2,6.5,0,13928.4,0,125,0,169,24787.6,0,633.1,Natural Gas,588.2,,,Natural gas,HOT2000 11.11
1891332,House,Richmond,V7E,2021,0,0,1970,7422.7,2648.7,0,0,125411.3,0,74854.3,964,74854,0,0,0,0,75817.9,F,0.1,5.2,11694.2,5.1,0,13928.4,0,125,0,135.6,23835.4,0,203.8,Natural Gas,190.9,,,1,Natural gas,3,Single Detached,1974,7199.8,1890.2,0,0,96345.2,0,46590.6,161,46590,0,0,0,0,46751.7,F,2021,0.1,3.8,11694.2,3.7,0,13928.4,0,96,0,135.6,23835.4,0,203.8,Natural Gas,190.9,,,Natural gas,HOT2000 11.11
1884900,House,Surrey,V4N,2021,0,0,2000,15989.5,185.4,0,0,64468,0,12659.1,12659,6906,0,0,0,0,19565.2,F,0.2,0.6,11694.2,0.4,0,13928.4,0,64,2581.7,169,16529.6,0,243.5,Natural Gas,226.2,,,1,Electricity,3,Single Detached,2009,15923.5,185,0,0,64219.3,0,12304.7,12305,6895,0,0,0,0,19199.4,F,2022,0.2,0.5,11694.2,0.4,0,13928.4,0,41,2692.8,169,16535.5,0,243.5,Natural Gas,226.2,,,Electricity,HOT2000 11.11
1943223,House,Vancouver,V5R,2021,0,0,1930,11566.4,1039,0,0,80352.2,0,32253,98,38713,0,0,0,0,38811.4,F,0.1,2.1,11694.2,2,0,13928.4,0,80,0,169,15749.3,0,165.1,Natural Gas,170.4,,,1,Electricity,3,Single Detached,1935,15087.2,173.4,0,0,60774.2,0,8138.4,8138,6460,0,0,0,0,14598.7,F,2022,0.2,0.5,11694.2,0.3,0,13928.4,0,61,4634.6,169,15749.4,0,165.1,Electricity,170.4,,,Electricity,HOT2000 11.11
1942589,House,North Vancouver,V7J,2021,0,0,1950,7412.2,2330,0,0,113497.1,0,56421.1,892,62881,0,0,0,0,63773.7,F,0.1,4.6,11694.2,4.5,0,13928.4,0,113,0,169,23932,0,230.9,Natural Gas,229.8,,,1,Natural gas,3,Single Detached,1954,11530.9,815.7,0,0,71904.2,0,11751.7,11752,6460,0,0,0,0,18212,F,2022,0.1,1.7,11694.2,1.6,0,13928.4,0,72,3968,169,23932.6,0,230.9,Electricity,229.8,,,Natural gas,HOT2000 11.11
1934173,House,Surrey,V3W,2021,0,0,2000,7472.1,1882.5,0,0,97039.2,0,44756.7,1141,57677,0,0,0,0,58818.6,F,0.1,3.7,11694.2,3.6,0,13928.4,0,97,0,135.6,12462.6,0,356.4,Natural Gas,339.4,,,1,Natural Gas,3,Single Detached,2003,13034.1,711.8,0,0,73442.4,0,18889,18889,14057,0,0,0,0,32946.3,F,2021,0.2,1.6,11694.2,1.4,0,13928.4,0,73,2275.4,135.6,12462.6,0,356.4,Natural Gas,339.4,,,Natural Gas,HOT2000 11.11
1940277,House,VANCOUVER,V5M,2021,0,0,1940,7490.9,2733.8,0,0,128826.7,0,74342.8,1176,80803,0,0,0,0,81978.8,F,0.1,5.4,11694.2,5.3,0,13928.4,0,129,0,169,21056.6,0,161.9,Natural Gas,134.9,,,1,Natural gas,3,Single Detached,1948,13675.6,738.5,0,0,76749,0,21901.6,21902,6460,0,0,0,0,28362,F,2022,0.2,1.6,11694.2,1.4,0,13928.4,0,77,1539,169,21056.5,0,161.9,Electricity,134.9,,,Natural gas,HOT2000 11.11
1946161,House,VANCOUVER,V5V,2021,0,0,1940,7592,3730,0,0,166306.8,0,118015.9,1539,118016,0,0,0,0,119555.4,F,0.1,7.3,11694.2,7.2,0,13928.4,0,166,0,169,20960.1,0,195.3,Natural Gas,193.9,,,1,Natural gas,3,Single Detached,1948,19486.8,562.6,0,0,91112.7,0,43164.7,43165,0,0,0,0,0,43164.7,F,2022,0.2,1.3,11694.2,1.1,0,13928.4,0,91,1196.2,169,20960.2,0,195.3,Electricity,193.9,,,Natural gas,HOT2000 11.11
1900811,House,PORT COQUITLAM,V3C,2021,0,0,1980,7554.7,3739.3,0,0,166518.5,0,108961.8,1405,115422,0,0,0,0,116827.3,F,0.1,7.3,11694.2,7.2,0,13928.4,0,167,0,169,23899.9,0,262.9,Natural Gas,238.4,,,1,Natural gas,3,"Row house, end unit",1989,7393.6,2638.8,0,0,124936,0,67909.3,825,74370,0,0,0,0,75195.1,F,2021,0.1,5.2,11694.2,5.1,0,13928.4,0,125,0,169,23949.5,0,262.9,Natural Gas,238.4,,,Natural gas,HOT2000 11.11
1928016,House,Surrey,V4A,2021,0,0,1980,7428.3,2833.8,0,0,132326.1,0,82080.8,950,82081,0,0,0,0,83031.2,F,0.1,5.6,11694.2,5.5,0,13928.4,0,132,0,169,23503.5,0,318,Natural Gas,312.3,,,1,Natural gas,3,Single Detached,1982,12253.8,630.8,0,0,67617.2,0,12716.8,12717,0,0,0,0,0,12716.8,F,2022,0.1,1.3,11694.2,1.2,0,13928.4,0,68,5605.4,169,23503.5,0,318,Electricity,312.3,,,Natural gas,HOT2000 11.11
1956457,House,SURREY,V3X,2021,0,0,1980,7426.9,2413.1,0,0,116647.4,0,53057.8,945,65978,0,0,0,0,66923.9,F,0.1,4.8,11694.2,4.7,0,13928.4,0,117,0,169,23932,0,176.6,Natural Gas,171.7,,,1,Natural gas,3,Single Detached,1986,10993.8,1221,0,0,85072.3,0,8815,8815,32579,0,0,0,0,41393.7,F,2022,0.1,2.5,11694.2,2.4,0,13928.4,0,85,4971.2,169,12916,0,176.6,Natural Gas,171.7,,,Natural gas,HOT2000 11.11
1896845,House,VANCOUVER,V6N,2021,0,0,1940,7610.9,3831,0,0,170139.1,0,112448.7,1608,118909,0,0,0,0,120516.8,F,0.1,7.5,11694.2,7.4,0,13928.4,0,170,0,169,23831.1,0,254.8,Natural Gas,226.8,,,1,Natural gas,3,Single Detached,1945,15493.6,847.5,0,0,87352.5,0,26200.7,26201,7928,0,0,0,0,34128.6,F,2021,0.2,1.8,11694.2,1.6,0,13928.4,0,87,3784.8,169,23647.6,0,254.8,Natural Gas,226.8,,,Natural gas,HOT2000 11.11
1964105,House,North Vancouver,V7P,2021,0,0,1950,11780.3,1961.5,0,0,115492.2,0,73083.4,1156,73083,0,0,0,0,74239.1,F,0.1,3.9,11694.2,3.8,0,13928.4,0,115,0,129.4,15501.1,0,167.7,Natural Gas,172.5,,,1,Electricity,3,Single Detached,1954,10577.5,346.1,0,0,50972.6,0,10832.6,10833,0,0,0,0,0,10832.6,F,2022,0.1,0.8,11694.2,0.7,0,13928.4,0,51,1454.8,169,12893.6,0,167.7,Electricity,172.5,,,Natural gas,HOT2000 11.11
1888631,House,Vancouver,V6P,2021,0,0,1980,7551.4,2924.3,0,0,136140.8,0,87853.6,1393,87853,0,0,0,0,89246.9,F,0.1,5.8,11694.2,5.7,0,13928.4,0,136,0,169,21102.5,0,262.9,Natural Gas,208.6,,,1,Natural gas,3,Single Detached,1989,15665.6,568.5,0,0,77578.7,0,27559.6,27560,80,0,0,0,0,27639.2,F,2021,0.2,1.3,11694.2,1.1,0,13928.4,0,78,3044.8,169,21103.1,0,262.9,Natural Gas,208.6,,,Natural gas,HOT2000 11.11
1892127,House,Surrey,V4N,2021,0,0,2000,11972.9,2226.2,0,0,126046.7,0,76484.2,1395,82944,0,0,0,0,84339.6,F,0.1,4.4,11694.2,4.3,0,13928.4,0,126,0,169,15915.8,0,419.3,Natural Gas,381.9,,,1,Electricity,3,Single Detached,2008,12416,515.8,0,0,63913.9,0,14743.4,14743,6460,0,0,0,0,21203.7,F,2022,0.1,1.1,11694.2,1,0,13928.4,0,64,4162.6,169,12756,0,419.3,Electricity,381.9,,,Natural gas,HOT2000 11.11
1931529,House,North Vancouver,V7K,2021,0,0,1990,7314.3,1731.9,0,0,90860.5,0,34136.8,540,40597,0,0,0,0,41137,F,0.1,3.5,11694.2,3.4,0,13928.4,0,91,0,169,23932,0,199.8,Natural Gas,195.8,,,1,Natural gas,3,Single Detached,1991,10889,815.7,0,0,69593.4,0,7525.9,7526,6460,0,0,0,0,13986.3,F,2022,0.1,1.7,11694.2,1.6,0,13928.4,0,70,5883,169,23932.6,0,199.8,Electricity,195.8,,,Natural gas,HOT2000 11.11
1902523,House,Port Coquitlam,V3B,2021,0,0,1990,7444.3,2150.9,0,0,106940.1,0,49554.3,784,56015,0,0,0,0,56798.3,F,0.1,4.3,11694.2,4.2,0,13928.4,0,107,0,393.1,24126.3,0,198.8,Natural Gas,227.4,,,1,Natural gas,3,"Row house, end unit",1997,10212.4,822.1,0,0,67396.5,0,6863.7,6864,6614,0,0,0,0,13477.7,F,2022,0.1,1.7,11694.2,1.6,0,13928.4,0,67,3885.1,393.1,24018.1,0,198.8,Natural Gas,227.4,,,Natural gas,HOT2000 11.11
1972446,House,Burnaby,V5N,2022,0,0,1950,22597.3,0,0,0,81350.3,0,38604.8,39354,0,0,0,0,0,39353.8,F,0.3,0.3,11694.2,0,0,13928.4,0,81,0,169,16205,0,136.2,Electricity,140.6,,,1,Electricity,3,Single Detached,1955,15925.5,0,0,0,57331.7,0,11723.3,11723,0,0,0,0,0,11723.3,F,2022,0.2,0.2,11694.2,0,0,13928.4,0,57,3610.3,169,16206.5,0,136.2,Electricity,140.6,,,Electricity,HOT2000 11.11
1912758,House,Surrey,V4N,2021,0,0,2010,12141.5,2072.6,0,0,120930.8,0,70761.2,1346,77221,0,0,0,0,78567.5,F,0.1,4.1,11694.2,4,0,13928.4,0,121,0,169,16571.9,0,407.9,Natural Gas,340,,,1,Electricity,3,Single Detached,2016,20241.9,194.2,0,0,80106.5,0,27012.9,27013,7236,0,0,0,0,34248.8,F,2022,0.2,0.6,11694.2,0.4,0,13928.4,0,80,3493.2,169,16573,0,407.9,Natural Gas,340,,,Electricity,HOT2000 11.11
1892721,House,Port Coquitlam,V3B,2021,0,0,1990,7397.6,2613.6,0,0,124010.6,0,69863.5,840,76324,0,0,0,0,77163.5,F,0.1,5.2,11694.2,5.1,0,13928.4,0,124,0,169,21055.8,0,256.4,Natural Gas,187.3,,,1,Natural gas,3,Single Detached,1997,12955,741.2,0,0,74254.1,0,16072.9,16073,6560,0,0,0,0,22633.1,F,2022,0.2,1.6,11694.2,1.4,0,13928.4,0,74,4773.3,169,21056.1,0,256.4,Natural Gas,187.3,,,Natural gas,HOT2000 11.11
1760417,House,Vancouver,V5Z,2019,0,0,1910,14139,1481.1,0,0,106084.9,0,42495.4,25109,42495,0,0,0,0,67604.2,F,0.2,3.1,11694.2,2.9,0,13928.4,0,106,0,169,12689.3,0,177.7,Natural Gas,196.8,,,1,Natural gas,3,Single Detached,1912,12767.5,976.5,0,0,82345.6,0,18952.8,18953,23534,0,0,0,0,42487.2,F,2022,0.1,2,11694.2,1.9,0,13928.4,0,82,1218.5,169,12848.4,0,209.1,Natural Gas,196.8,,,Natural gas,HOT2000 11.11
1898946,House,Vancouver,V5P,2021,0,0,1970,7566.5,2213.8,0,0,109721.9,0,60946.5,914,60946,0,0,0,0,61860.8,F,0.1,4.4,11694.2,4.3,0,13928.4,0,110,0,702.4,21536.2,0,179,Natural Gas,173.2,,,1,Natural gas,3,Single Detached,1974,7516.5,1893.6,0,0,97611.5,0,49016.1,734,49016,0,0,0,0,49750.4,F,2022,0.1,3.8,11694.2,3.7,0,13928.4,0,98,0,702.4,21536.2,0,179,Natural Gas,173.2,,,Natural gas,HOT2000 11.11
1927115,House,Port Coquitlam,V3B,2021,0,0,2000,7412.5,2203.4,0,0,108779.5,0,56495.5,893,69416,0,0,0,0,70309.6,F,0.1,4.4,11694.2,4.3,0,13928.4,0,109,0,169,12678.5,0,281.5,Natural Gas,296.7,,,1,Natural gas,3,Single Detached,2002,11627.6,687.1,0,0,67458.4,0,12060.9,12061,12921,0,0,0,0,24981.6,F,2022,0.1,1.4,11694.2,1.3,0,13928.4,0,67,4006.8,169,12678.5,0,281.5,Electricity,296.7,,,Natural gas,HOT2000 11.11
1934168,House,Vancouver,V5K,2021,0,0,1980,7201.1,2273,0,0,110613.1,0,54303.9,166,60764,0,0,0,0,60930,F,0.1,4.5,11694.2,4.4,0,13928.4,0,111,0,135.6,23925,0,152.3,Natural Gas,216.5,,,1,Natural gas,3,Single Detached,1988,10848.3,921.2,0,0,73376.1,0,8063.1,8063,10390,0,0,0,0,18452.8,F,2022,0.1,1.9,11694.2,1.8,0,13928.4,0,73,5232.6,135.6,23932.6,0,152.3,Natural Gas,216.5,,,Natural gas,HOT2000 11.11
