PropKey,AccountKey,tenant_owner,bill_code,start_date,end_date,Meter_Reads_2019,kWh_2019,Meter_Reads_2020,kWh_2020,Meter_Reads_2021,kWh_2021,Total_Meter_Reads,Total_kWh,category,NGBRHOOD,ZONECAT,CensusTract,DecadeEffective,DecadeBuilt,Foundation,Heating_Type,Sqrfeet,Number_of_2Piece_Baths,Number_of_3Piece_Baths,Number_of_Full_Baths,Number_of_Bedrooms,Number_of_Storeys,Pool,Tenure,TypeofDwelling,BuildingKey,Storey_Desc,Build
8696680555616648258,-8146160069584814518,T,101   ,4/16/2013 0:00:00,,6,5479,6,5148,6,4569,18,15196,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,0,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
1331893250844150092,-1831210141880434613,T,101   ,8/30/2004 0:00:00,,6,6246,6,6458,6,6818,18,19522,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1900,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-4630056372821811889,-4403305718894382261,T,101   ,6/23/2007 0:00:00,,6,7370,6,7819,6,7608,18,22797,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1900,1,0,2,4,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
1984685683224899140,5542339955131982919,T,101   ,2/11/2005 0:00:00,,6,8751,6,9219,6,10326,18,28296,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1700,1,0,2,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-7708062589436799165,-320165171013312192,T,101   ,12/1/2013 0:00:00,,6,6388,6,6446,6,6657,18,19491,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1700,1,0,2,4,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
6922142181072878151,-7982814260719601083,T,101   ,4/30/2005 0:00:00,,6,23279,6,25351,6,24410,18,73040,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1700,1,0,2,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-2760977375751875249,-5771292857235971775,T,101   ,5/11/2005 0:00:00,,6,5002,6,5044,6,5204,18,15250,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1400,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
3694964238586715726,9139720109534579019,T,101   ,4/30/2005 0:00:00,,6,5296,6,5319,6,5328,18,15943,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1700,1,0,2,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
2306662484782616642,-6895809220680796595,T,101   ,9/21/2018 0:00:00,,6,5410,6,5307,6,6907,18,17624,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,0,0,2,3,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
7677761500617481035,-5992485887338034871,T,101   ,10/23/2004 0:00:00,,6,6683,6,6783,6,7106,18,20572,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-667481546159608503,5462985826525037383,T,101   ,8/27/2015 0:00:00,,6,6157,6,5907,6,5961,18,18025,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1400,1,1,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-34311047598383283,-6957353838674637243,T,101   ,8/24/2017 0:00:00,,6,7671,6,9201,6,7710,18,24582,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,1,0,2,4,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
7931030302100270662,-2668813462576853437,T,101   ,7/29/2010 0:00:00,,6,7092,6,7713,6,8248,18,23053,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-848080332931417013,2709835004700358983,T,101   ,10/23/2004 0:00:00,,6,9156,6,10939,6,12869,18,32964,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
2007186253146413894,7748572100309926986,T,101   ,12/20/2012 0:00:00,,6,11009,6,15310,6,17900,18,44219,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,1,0,2,3,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
8652038266769540937,4691755794100411210,T,101   ,3/31/2014 0:00:00,,6,13536,6,12694,6,12035,18,38265,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1700,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-8850636791881795262,3764488653720979776,T,101   ,2/20/2010 0:00:00,,6,10962,6,12288,6,16020,18,39270,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
2277761895784738368,1171506734642939724,T,101   ,11/14/2003 0:00:00,,6,9962,6,8263,6,7672,18,25897,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,1,0,2,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
207518691305383494,1536690863324821062,T,101   ,9/20/2017 0:00:00,,6,8224,6,11064,6,10807,18,30095,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1900,1,0,2,3,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
3664724812407211590,-5827859591294382769,T,101   ,11/26/2008 0:00:00,,6,7765,6,9052,6,8688,18,25505,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1900,1,0,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-1288907710065742015,3589653402239074894,T,101   ,8/22/2003 0:00:00,,6,11940,6,13641,6,11247,18,36828,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
6673401700730055234,8326834199312578116,T,101   ,9/26/2003 0:00:00,,6,10426,6,10279,6,9974,18,30679,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-8962660761487702707,-9008339878175401407,T,101   ,12/23/2015 0:00:00,,6,8346,6,8916,6,9482,18,26744,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1700,1,0,2,4,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
3780543738322812748,-5234320229890943927,T,101   ,7/30/2003 0:00:00,,6,6053,6,4005,6,5331,18,15389,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
7574234468915236681,1456376416698118221,T,101   ,7/27/2011 0:00:00,,6,5865,6,7817,6,7779,18,21461,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-893681089936288178,35475553193421633,T,101   ,12/6/2009 0:00:00,,6,4600,6,4770,6,5109,18,14479,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1700,0,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
1164423129663596096,6949227929635693888,T,101   ,5/31/2003 0:00:00,,6,14060,6,13825,6,12462,18,40347,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-5209680231071501745,3614786937279267662,T,101   ,7/2/2006 0:00:00,,6,5007,6,3930,6,3381,18,12318,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
3695886433192628303,-8329001248369754040,T,101   ,3/18/2008 0:00:00,,6,9291,6,10203,6,10264,18,29758,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,2,0,2,4,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-3345577031194382528,-8523732279002976691,T,101   ,5/17/2001 0:00:00,,6,2866,6,3380,6,2268,18,8514,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-852313427575453364,5750625756592520015,T,101   ,11/1/2014 0:00:00,,6,6637,6,6507,6,7913,18,21057,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,0,0,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
7851609289608222532,1403032157212510024,T,101   ,2/2/2008 0:00:00,,6,6230,6,5728,6,5885,18,17843,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-192481162625750962,4553127750308042060,T,101   ,7/25/2018 0:00:00,,6,12163,6,14412,6,18847,18,45422,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
3647945278202853699,-6395108839559609022,T,101   ,9/23/2012 0:00:00,,6,7545,6,9712,6,10439,18,27696,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,1,0,2,4,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
5765181558781137473,6917414345856465990,T,101   ,9/29/2001 0:00:00,,6,8381,6,7756,6,9071,18,25208,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
200587812594791502,3858304251437711941,T,101   ,9/1/2006 0:00:00,,6,8503,6,8696,6,9945,18,27144,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1700,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-6705011232754011057,3921240493025756494,T,101   ,2/1/2013 0:00:00,,6,6254,6,7315,6,7109,18,20678,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,0,0,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-8039136052557997240,7644297029334724942,T,101   ,6/25/2011 0:00:00,,6,6683,6,7353,6,7473,18,21509,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1900,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-1583079636278206396,6752564986690217546,T,101   ,8/21/2016 0:00:00,,6,7379,6,7774,6,8359,18,23512,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1900,1,0,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-2392876747277606322,6562292846897126212,T,101   ,11/8/2001 0:00:00,,6,3984,6,4042,6,4830,18,12856,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1400,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
7785971808235746633,-3136183947772726463,T,101   ,12/1/2013 0:00:00,,6,15616,6,15657,6,16281,18,47554,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,1,1,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
5290091844696730176,5907590405307019085,T,101   ,1/11/2002 0:00:00,,6,7404,6,8486,6,7941,18,23831,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1400,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-8141316369302485943,-1244475134552452273,T,101   ,11/10/2001 0:00:00,,6,9744,6,11693,8,14049,20,35486,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1700,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-5209318143418716863,-124036023354155968,T,101   ,7/1/2013 0:00:00,,6,15295,6,14216,6,17854,18,47365,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1400,1,0,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
6034845281507663950,-5693478036102783163,T,101   ,6/25/2012 0:00:00,,6,4306,6,4157,6,4204,18,12667,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1600,0,0,2,2,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
725729899972045890,-389088074106256061,T,101   ,5/1/2001 0:00:00,,6,9205,6,9783,6,10413,18,29401,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1400,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-2967570080211008692,6674391014462605127,T,101   ,7/28/2001 0:00:00,,6,5996,6,7463,6,8640,18,22099,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1400,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-7325414837627668920,-9055503401912095924,T,101   ,3/31/2004 0:00:00,,6,7602,6,7866,6,7443,18,22911,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,2001 to 2010,Crawl,,1500,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
8749692703707549506,-7658288794238174650,T,101   ,10/18/2013 0:00:00,,6,4766,6,4883,6,4745,18,14394,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,1991 to 2000,Crawl,,1500,1,0,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
8671310067539621705,6089387747048912710,T,101   ,7/31/2007 0:00:00,,6,9204,6,8936,6,8978,18,27118,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1700,0,1,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-6780404056557917884,-2814174730044464831,T,101   ,11/30/2008 0:00:00,,6,5646,6,6718,6,7405,18,19769,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1600,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
8995973170863622722,1866868588564255054,T,101   ,8/1/2000 0:00:00,,6,7984,6,8078,6,8347,18,24409,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1400,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-4808526992800311483,264651748942531151,T,101   ,6/1/2001 0:00:00,,6,7386,6,7330,6,6510,18,21226,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1700,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-3252591245361619633,3707653733233739085,T,101   ,12/12/2000 0:00:00,,6,5157,6,5110,6,5001,18,15268,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1600,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-7920157117527724730,3127700646345693506,T,101   ,9/30/2000 0:00:00,,6,6111,6,5996,6,6467,18,18574,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1500,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
9107636879552957760,-5986452508516001465,T,101   ,3/30/2018 0:00:00,,6,8610,6,9102,6,9265,18,26977,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,2001 to 2010,1991 to 2000,Crawl,,1600,1,0,2,3,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-6931774470031130811,-933581592044243126,T,101   ,4/3/2000 0:00:00,,6,15344,6,16892,6,15820,18,48056,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1500,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-8405242270449244860,-6231626406375852988,T,101   ,5/19/2000 0:00:00,,6,12340,6,12565,6,11881,18,36786,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1700,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
1912492307815299404,-6702090582471174075,T,101   ,5/15/2003 0:00:00,,6,11811,6,11184,6,10727,18,33722,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1600,1,0,2,3,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
5260211486433852229,3113401810375121985,T,101   ,8/1/2009 0:00:00,,6,10367,6,10720,6,9881,18,30968,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1700,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-44868559646001590,7611246153425377096,T,101   ,12/2/2009 0:00:00,,6,7048,6,7190,6,8345,18,22583,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1900,1,0,2,2,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-4184747353567467705,-2668968232730088626,O,101   ,6/16/2000 0:00:00,,6,7799,6,8622,6,9782,18,26203,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1900,1,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
6740563501331066178,5915258887955742277,T,101   ,8/20/2016 0:00:00,,6,8506,6,8683,6,7952,18,25141,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1500,0,0,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
8985933703229565000,8512395577647742543,T,101   ,5/3/2000 0:00:00,,6,10346,6,10556,6,8568,18,29470,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1500,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
389824739073958987,-6586549641808317876,T,101   ,5/7/2009 0:00:00,,6,3209,6,3153,6,3643,18,10005,RE,QUEENSBOROUGH,TOWNHOUSE,9330200,1991 to 2000,1991 to 2000,Crawl,,1600,1,0,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
5240076254480901446,-3943576150606596542,O,101   ,12/28/2017 0:00:00,,6,9472,6,11330,6,11600,18,32402,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Slab,,2600,0,0,5,4,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-5581896540202636469,-5144735720600148412,O,101   ,12/28/2017 0:00:00,,6,10035,6,12687,6,10278,18,33000,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Slab,,2600,0,0,5,4,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
1166641999129839178,-5811321501159631806,O,101   ,12/4/2017 0:00:00,,6,8025,6,9126,6,9977,18,27128,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,2500,1,0,4,5,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
5099126306876256842,5134701856260806216,T,101   ,12/3/2009 0:00:00,,6,19487,6,18149,6,17755,18,55391,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2001 to 2010,2001 to 2010,Crawl,,2700,1,0,4,4,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-8492629722554930617,-58801272519920052,T,101   ,11/1/2015 0:00:00,,6,27328,6,32954,6,29863,18,90145,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2001 to 2010,2001 to 2010,Crawl,,2700,1,0,4,4,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
1761427757974188869,-2508876473252219834,T,101   ,11/11/2015 0:00:00,,6,16216,6,17021,6,19787,18,53024,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2001 to 2010,2001 to 2010,Crawl,,2700,1,0,4,5,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-1728859340062203837,7258453189801817675,T,101   ,2/15/2011 0:00:00,,6,14671,6,14289,6,12558,18,41518,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2001 to 2010,2001 to 2010,Crawl,,2700,1,0,4,5,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
3013975053391949639,-5490008057152379835,T,101   ,5/18/2012 0:00:00,,6,10556,6,12517,6,12595,18,35668,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,3200,0,0,5,5,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
3940791423203637064,3828317810873884227,T,101   ,12/16/2017 0:00:00,,6,8306,6,8667,6,7723,18,24696,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,3200,0,0,5,5,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
2371528076178759240,-6877970503608353211,T,101   ,6/19/2012 0:00:00,,6,9059,6,8860,6,9116,18,27035,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,3200,0,0,5,5,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-8118809516209479356,501343949764949576,T,101   ,11/22/2014 0:00:00,,6,10641,6,11845,6,13417,18,35903,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,3200,0,0,5,5,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-5235824440965204157,-3121286991340008126,T,101   ,3/2/2015 0:00:00,,6,7428,6,8770,6,9772,18,25970,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,3200,0,0,5,5,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-5168848976211534260,-1186540244797892538,T,101   ,4/1/2012 0:00:00,,6,4527,6,4285,6,4129,18,12941,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,3200,0,0,5,5,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
8120023356427348801,-5151227777997264567,T,101   ,8/1/2014 0:00:00,,6,11328,6,10398,6,10966,18,32692,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,3200,0,0,5,5,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-6390263676624993461,-4034589823841886132,T,101   ,4/15/2011 0:00:00,,6,8793,6,9335,6,9045,18,27173,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,3200,0,0,5,5,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
7433446046368890950,-361063710135515830,T,101   ,4/15/2011 0:00:00,,6,7659,6,8804,6,8072,18,24535,RE,QUEENSBOROUGH,SINGLE DETACHED,9330200,2011 or Newer,2011 or Newer,Crawl,,3200,0,0,5,5,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
8055731480152596299,-5937504142455267774,T,101   ,5/8/2015 0:00:00,,6,2281,6,2286,6,2067,18,6634,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330206,2011 or Newer,2011 or Newer,,,700,0,0,1,1,0,,6-10 Years,CONDO,-5819412145475294392,, FRAME
-1382557827001537984,7826827674231199556,T,101   ,8/29/2014 0:00:00,,6,4002,6,4165,6,4874,18,13041,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330206,2011 or Newer,2011 or Newer,,,1000,0,1,1,2,0,,6-10 Years,CONDO,-5819412145475294392,, FRAME
-4956932011480276915,-4806844505950925499,T,101   ,3/4/2014 0:00:00,,6,4552,6,4849,6,3918,18,13319,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330206,2011 or Newer,2011 or Newer,,,1100,0,1,1,3,0,,6-10 Years,CONDO,-5819412145475294392,, FRAME
593359906399861071,3923490352401797186,T,101   ,3/31/2018 0:00:00,,6,3912,6,4208,6,4118,18,12238,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330206,2011 or Newer,2011 or Newer,,,900,0,1,1,2,0,,5 or less years,CONDO,-5819412145475294392,, FRAME
4265358881527167812,8362315438718974794,T,101   ,11/1/2018 0:00:00,,6,3502,6,4078,6,5280,18,12860,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330206,2011 or Newer,2011 or Newer,,,700,0,0,1,0,0,,6-10 Years,CONDO,-5819412145475294392,, FRAME
6325222357570869568,5777543067550535501,T,101   ,10/4/2014 0:00:00,,6,1899,6,2729,6,1109,18,5737,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330206,2011 or Newer,2011 or Newer,,,1000,0,1,1,2,0,,6-10 Years,CONDO,-5819412145475294392,, FRAME
